code,drug_name,matched_product_name_en,matched_product_name_ar,matched_store_product_id,match_score
85838,LIMITLESS OSSOFORTIN D3 5000 I.U 30 TABS,LIMITLESS OSSOFORTIN D 3 5000 I.U. 30 TABS,ليمتلس اوسوفورتين 5000 / ايفا,2680818,96.3
88820,LIMITLESS OSTEODENSE ORIGINAL 30 TABS,,,,
90924,LIMITLESS PEA PLUS 20 F.C. TABS.,,,,
88224,LIMITLESS POWER MAX 30 TAB,LIMITLESS POWER MAX 30 TABS,ليمتلس باور ماكس 30 اقراص,2369298,98.1
83362,LIMITLESS PRENATAL MAX 30 CAPS,,,,
90672,LIMITLESS PRENATAL ORG 30CAP,,,,
82586,LIMITLESS PROSTANORM 30TAB,,,,
90960,LIMITLESS SLEEP AID 30 FILM,,,,
86754,LIMITLESS SLEEP AID DUAL 30 TABLETS,LIMITLESS SLEEP AID DUAL 30 TABS,ليمتلس سليب ايد ديوال 30 اقراص,1858410,95.5
91300,LIMITLESS TURMERIC 500 MG 60 CAPS,LIMITLESS TURMERIC 500 MG 60 CAPS.,ليمتلس تورميرك 500 مجم 60 كبسول,2437336,100.0
84170,LIMITLESS WOMAN MAX 100TAB,,,,
81425,LIMITLESS WOMAN MAX 30 TABS,LIMITLESS WOMAN MAX 30 TABS,ليمتلس احمر سيدات كبير,2673055,100.0
91078,LIMITLESS WOMAN MULTIGUMMIES 90 GUM,,,,
80002,LIMITLESS ZINC 25MG 30TABS,,,,
92236,linagliflozin 10/5 mg 30 tab,,,,
89801,LINAGLIFLOZIN 25/5MG 30TAB,,,,
90706,LINAJENTA PLUS 25/5 MG 30TAB,,,,
75709,LINDO HAIR SPRAY 120 ML,,,,
56287,LINDO HAIR SPRAY 250 ML,LINDO HAIR OIL SPRAY 250 ML,ليندو زيت شعر بخاخ 250 مل,2603660,92.0
82234,LINEX 10 SACHET,LINEX 10 SACH,لينكس 10 كيس,2355174,92.9
82944,LINEX ADULT 14 CAPS,LINEX ADULT 14 CAPS,لينكس كبار 14 اقراص,2606270,100.0
87971,LINEX BABY DROPS 8 ML,,,,
81239,LINEZ 600MG 10 TABS,,,,
80837,LINEZOLID 600MG 14TABS,,,,
90801,LINGALABS PLUS 25/5/1000 MG 30 F.C. TABS,,,,
88800,LINOROSE 1000 MG 30 CAPS,LINOROSE 1000 MG 30 CAPS,لينوروز 1000 مجم 30 كبسول,1874308,100.0
91230,LIOPATH 600 MG 30 TAB,,,,
91229,LIOPATH COMP 30 F.C. TABS,,,,
81432,LIPANTHYL 145 MG 20 TABS,LIPANTHYL 145 MG 20 F.C.TABS.,ليبانتيل 145 مجم 20 كبسول,2159023,92.3
46604,LIPANTHYL 300MG 30CAP,,,,
60764,LIPANTHYL SUPRA 160 MG 30 TAB,LIPANTHYL SUPRA 160 MG 30 F.C. TABS.,ليبانتيل سوبرا 160 مجم 30 اقراص,1481703,92.1
19286,LIPICOLE 10MG 10 TAB,,,,
89042,LIPICONTROL 10/10MG 20 F.C. TABS,,,,
92371,LIPICONTROL 10/20MG 20 F.C. TABS.,,,,
74915,LIPITOR 10MG 28TAB,,,,
74299,LIPITOR 20 MG 28 TAB,LIPITOR 20 MG 28 TABS.,ليبيتور 20 مجم 28 اقراص,2603628,97.6
57376,LIPITOR 40 MG 14 TAB,LIPITOR 40 MG 14 TABS.,ليبيتور 40 مجم 14 اقراص,1659478,97.6
75221,LIPITOR 40 MG 7 TABS,LIPITOR 40 MG 7 TABS.,ليبيتور 40 مجم 7 اقراص,2368555,100.0
58701,LIPITOR 80 MG 14 TAB,LIPITOR 80 MG 14 TABS.,ليبيتور 80 مجم 14 اقراص,2194479,97.6
62370,LIPITRIN 10/10 14 TAB,,,,
61564,LIPITRIN 20/10 14 TAB,,,,
83891,lipocomb 10/10 cap,,,,
90528,LIPOFERRIC FOLIC 30 CAPS,,,,
82443,LIPOFERRIC FOLIC 30 SACH,LIPOFERIC FOLIC 30 SACHETES,ليبوفريك فوليك 30 كيس,1548440,90.2
19444,LIPONA 10MG TAB,,,,
39971,LIPONA 20MG TAB,,,,
57517,LIPONA 40 MG TAB,,,,
85895,LIPOPENT 600 MG 20 TABS,,,,
81532,LIPOSOM-B CAP,,,,
83482,LIPOSOM-B12 1000 M 20 CAP,,,,
80778,LIPOSOM-D3 10000IU 30 TABS,,,,
91154,LIPOSOM-D3 400 DROPS,,,,
92151,LIPOSOMAL VITAMIN D3,,,,
91973,LIPTITAM 1000 MG 20 TAB,,,,
91872,Liquid Chlorophyll Syrup 120 mil,,,,
57480,LISTERINE ADVANCED TARTAR CONTROL MOUTHWASH 250 ML,,,,
63032,LISTERINE FRESH BURST MOUTHWASH 250 ML,LISTERINE FRESH BREST MOUTH WASH 250 ML,ليسترين فريش بريست 250 مل اخضر,2463293,96.1
71215,LISTERINE GREEN TEA MOUTHWASH 250 ML,LISTERINE GREEN TEA MOUTHWASH 250 ML,ليسترين توتال كير اخضر 250 مل / سوفيكو,2535727,100.0
85521,LISTERINE MOUTH WASH ADVANCED WHITE 250 ML,,,,
27051,LISTERMIX MOUTHWASH,,,,
59673,LIT UP SOAP 100gm,LIT UP SOAP 100 GM,لايت اب صابون 100 جم,949376,97.1
78912,LIT UP CLEANSER 200ML,,,,
66040,LIT UP WHITENING CREAM 50 GM,LIT UP WHITENING CREAM 50 GM,لايت اب كريم تفتيح 50 جم,2530618,100.0
90436,LITHIOMOD 400MG 30 TAB,,,,
73647,LIVABION 6 AMP,,,,
73862,LIVAGOAL 450 MG 20 CAP,LIVAGOAL 450 MG 20 CAPS.,ليفاجول 450 مجم 20 كبسول,1407185,97.8
77099,LIVER ALBUMIN PLUS 20-CAP,,,,
74958,LIVERIN CAP,,,,
89160,LIVIACOOL MASSAGE GEL 59 GM,LIVIACOOL MASSAGE GEL 59 GM,ليفياكول جل 59 جم جديد,2680127,100.0
21439,LIVIAL 2.5 MG 28 TABS,LIVIAL 2.5 MG 28 TAB.,ليفيال 2.5 مجم 28 اقراص,2670114,97.6
78143,LIVIDEMIA 2 MG 10 F.C. TABS.,LIVIDEMIA 4 MG 30 F.C. TABS,ليفيدميا 4 مجم 30 اقراص,1922579,92.3
92638,LIXORA SK LOTION 150 ML,,,,
47900,LOGIMAX30TAB,,,,
80532,LOGUSGYN 10 SUPPOSITORIES,,,,
56186,LOHYDRAN 10 SCAHETS,,,,
88106,LOLA WEST 5 AMPOULES,,,,
74581,LOLA WEST 6 SACHETS,,,,
90623,LONGAGEN 30 CAP,,,,
82958,LOPRANEST 2 MG 20 ORODISPERSIBLE FILMS,LOPRANEST 2 MG 20 ORODISPERSIBLE FILMS,لوبرانست 2 مجم 20 فيلم,1839990,100.0
77607,LOPRECOUGH SYRUP 100ML,,,,
LOR,LORAFAST 100 ML SYRUP,,,,
21845,LORATADINE TAB,,,,
32961,LORAZ 50/12.5MG 14 TAB.,,,,
83419,lornicam 8mg 30tab,,,,
64021,LORNOXICAM 4 MG 20 TAB,LORNOXICAM 4 MG 20 F.C.TAB,لورنوكسيكام 4 مجم 20 اقراص,1432462,91.7
73975,LORNOXICAM 8 MG 20 TAB,LORNOXICAM 8 MG 20 F.C.TAB,لورنوكسيكام 8 مجم 20 اقراص,2455104,91.7
91783,LORNOXICAM 8 MG 30 TAB,LORNOXICAM 8 MG 30 F.C.TAB,لورنوكسيكام 8 مجم 30 اقراص,904912,91.7
74077,LORNOXICAM 8 MG AMP,,,,
91466,LOSAR 50MG 28 TAB,,,,
63967,LOSAR PLUS 8 TAB,,,,
88458,LOSAZIDE 50/12.50 30TAB,,,,
90050,LOTERANOL 0.5% EYE DROP,,,,
87929,LOTERANOL 0.5% EYE GEL,,,,
87963,LOTERANOL COMP 5 ML DROP,,,,
LOV,LOVEZONE MAJESTIC,,,,
LOVW,LOVEZONE SEXUAL WOMEN 10 TAB IMP,,,,
73874,LOVIR 400 MG 10 TAB,,,,
85851,LOVIR 800MG 35 ORAL DISPERSIBLE TABS,,,,
90942,LOVITROD ORAL DROPS 30ML,,,,
86675,LOXYMUNE JUNIOR SYRUP 200 ML,,,,
81422,LUBICONT 24 MCG 28 CAPS.,LUBICONT 24 MCG 28 CAPS,لوبيكونت 24 مكجم 28 كبسول,2618967,100.0
81005,LUBICONT 8MCG 10CAPS,,,,
89227,LUBRISTIRA 15 ML EYE DROPS,LUBRISTIRA 15 ML EYE DROPS,لوبريستيرا قطره عين 15 مل,2161263,100.0
74229,LUBRIVISC DROPS 0.1% 10 ML,,,,
10682,LUCIDRIL 250MG 20 TAB,,,,
52073,LUCIDRIL 500MG 20 TAB,,,,
10570,LUCOCID R OINT 30 GM,LUCOCID R 3 % OINT. 30 GM,ليكوسيد ار 3 % مرهم 30 جم,2437321,90.9
86458,LUCOFUN-R CREAM 30 GM,LUCOFUN R CREAM 30 GM,ليكوفن ار كريم 30 جم,2185407,95.2
87856,LUNA SOAP GLYCRIN SHEA BUTTER,,,,
l50,LUNGOCORT 0.25 MG/2ML 20 SUSP. AMP. FOR INH.,,,,
91298,LUNGOCORT 0.5 MG/2ML 20 SUSP. AMP. FOR INH,,,,
91422,LUNGOCORT 1 MG/2ML 20 SUSP. AMP. FOR INH,,,,
81867,lunner lighting cream,,,,
lus10,LUSTRAL 50 MG 10 F.C.TABS,LUSTRAL 50 MG 10 F.C. TAB,لوسترال 50 مجم 10 اقراص,2295974,98.0
LUS20,LUSTRAL 50 MG 20 TAB,LUSTRAL 50 MG 20 F.C. TAB.,لوسترال 50 مجم 20 اقراص,2254112,90.9
36114,LUTOFOLONE AMP,LUTOFOLONE 2 AMP.,لوتوفولون 2 امبول امبول,2188327,93.3
36128,LUTONE AMP,,,,
22785,LYSE DROPS,,,,
74594,MAALOX FRUITS 20 SACHET,,,,
ma,MAALOX LEMON 20 SACHET,,,,
79694,MAALOX PLUS FAST 180ML SYRUP,,,,
86544,MAALOX SUSP 250 ML,,,,
79940,MACRO Carbamide CREAM 50GM,,,,
75231,MACRO PANTHENOL 2% CREAM 50 GM,MACRO PANTHENOL CREAM 50 GM,ماكرو بانثينول كريم 50 جم,2507567,94.7
MPL,MACRO PANTHENOL LOTION100ML,,,,
18941,MACROFURAN 100MG CAP,,,,
31823,MACROFURAN 50MG CAP,,,,
89290,MACSEN CREAM 75 GM,MACSEN CREAM 75 GM,ماكسن كريم 75 جم,905073,100.0
79833,MADDOVIT B12 - 10 X 7 ML DRINKABLE AMPS.,,,,
80850,MAFO 100MG/5ML SYRUP 100 ML,,,,
79621,MAFO 200 MG 30 TAB,,,,
80056,MAFO 400MG 30TABS,,,,
91480,MAG WHITES 500 MG 60 TABS,,,,
23093,MAGIC CREAM 100 ML,,,,
22365,MAGIC OIL 60 ML,,,,
81739,MAGIC OIL120M,,,,
85883,MAGNESIUM GLYCINATE 120 VEGCAPS,,,,
46895,MAGNESIUM PLUS TAB,MAGNESIUM PLUS 30 TAB.,ماغنيسيوم بلس 30 اقراص,2437376,92.3
60171,MAGNISOL 6 AMP,,,,
87053,MAINTAIN MASSAGE SPRAY,,,,
86021,MALINDA CREAM ULTRA LIGHT MOISTURIZER 120 GM,,,,
84299,MALINDA GEL 200 ML,,,,
76159,MALINDA SKIN CLEANSER GEL 200ML,,,,
40450,MALVA SOLUTION 120ML,,,,
83271,MAMI MILK 20 CAPS,MAMI MILK 20 CAP,مامي ميلك 20 كبسول,1659567,97.0
89860,MANIPULEPSY 400 MG 30 CAPS,MANIPULEPSY 400 MG 30 CAPS,مانيبيوليبسي 400 مجم 30 اقراص,1489631,100.0
79571,MANOVIPERCAINE PLUS 15ML,,,,
59611,MANTINE 10 MG 30 TAB,MANTINE 10 MG 30 F.C. TAB.,مانتين 10 مجم 30 اقراص,2127372,90.9
90697,MAPI PLUS 20CAP,MAPI PLUS 20 CAP,مابي بلس 20 كبسول,2511847,96.8
90943,MARCAL PLUS 30 F.C. TABS.,MARCAL PLUS 30 TABS,ماركال بلس 30 اقراص,2347023,90.5
14711,MARCAL TAB,,,,
91417,MARCRISA 2% TOPICAL OINT. 30 GM,,,,
83906,MAREVAN 1MG 102TABLETS,,,,
83905,MAREVAN 3MG 102 TABLETS,,,,
83907,MAREVAN 5MG 102TABLETS,,,,
83931,MARIVO MASSAGE GEL 50 GM,MARIVO MASSAGE GEL 50 GM,ماريفو مساج جل 50 جم,2530621,100.0
47089,MARK FAST 30 CAP,MARK FAST 30 CAPS.,مارك فاست 30 كبسول,905049,97.0
83097,MARNYS NOBILETIL10*11,,,,
80951,MARNYS omega 3 120ml syrup,,,,
82053,MARNYS PROTECT SYRUP,,,,
89552,MARONAL 30 TABLETS,,,,
52060,MARPALENE 0.1% CREAM 30 GM,,,,
75861,marsalaz 500mg 30 cap,,,,
92082,marshmallow whitening cream,,,,
80384,MARTAVIVA 2MG/0.03MG 21TABS,,,,
75641,MARVEL 100GM CREAM,,,,
9925,MARVIT CAP,,,,
59816,MARVIT SYRUP FOR CHILDREN 100 ML,,,,
81036,MARVITENSE 20/5/12.5 30 TABS,,,,
76759,MARVITENSE 40/10/25 MG 30 TAB,,,,
79585,MARVITENSE 40/5/12.5 mg 30 TABS,,,,
87694,MARVY D 15 ML DROP,,,,
82175,MASA CREAM MASSAGE 50GM,,,,
88005,MASSERA NASSAGE CREAM 50 GM,,,,
91416,MASTERKEEN 30 ML DROPS,,,,
MAT,MATRIX 20 CAPS.,MATRIX 30 CAPS,ماتريكس 30 كبسول,2367075,92.9
79586,MATUJAC 60 MG 3 F.C. TABS,MATUJAC 60 MG 3 F.C. TABS.,ماتيوجاك 60 مجم 3 اقراص,2145354,100.0
87778,MAVALA EYE CARE DOUBLE-LASH 10 ML,,,,
84729,MAVILOR 10MG 30 TAB.,,,,
86216,MAVILOR 2.5 MG 30 TAB.,MAVILOR 2.5 MG 30 TAB,مافيلور 2.5 مجم 30 اقراص,905059,100.0
73318,MAVILOR 5MG 30 TAB.,,,,
87653,MAVILOR PLUS 5/12.5 30 TAB,,,,
86782,MAVILOR PLUS 5/25 MG 30 TABS,,,,
91529,MAX EXTEND CAP,,,,
77464,MAXDINIR 125MG/5ML 60 ML SUSP,,,,
67375,MAXDINIR 250 MG SUSP,,,,
63258,MAXDINIR 300MG 10CAP,,,,
91197,MAXI-MUM 200MG 30 CAP,,,,
79997,MAXI CARE MASSAGE CREAM 75GM,,,,
79156,maxical 120ml syrup,,,,
74083,MAXICAL 30 TAB,MAXICAL 30 TABS,ماكسيكال 30 اقراص,2194580,96.6
22843,MAXICAL D SYRUP 120 ML,,,,
88105,MAXICAL PLUS 30 TABLETS,MAXICAL PLUS 30 TAB,ماكسيكال بلس 30 اقراص,1741982,90.5
74213,MAXILASE 100ML SYRUP,,,,
90624,MAXILASE SYRUP 200 ML الحجم الكبيير,,,,
17161,MAXIPIME 1GM VIAL,MAXIPIME 1 GM VIAL,ماكسيبيم 1 جم امبول,1504948,97.1
75446,MAXIPIME 500MG VIAL,,,,
67268,MAXOPHAGE XR 1000MG 30 EXT. REL. TABS.,MAXOPHAGE XR 1000 MG 30 EXT. REL. TABS.,ماكسوفاج اكس ار 1000 مجم 30 اقراص,905064,93.0
49448,MAXRONE MASSAGE CREAM 50 GM,,,,
87847,maxwell gel massage gel,,,,
92029,MAYOCELLA 150ML SYRUP,,,,
86819,MDICORVAL 100MCG/6MCG 120 METERED ACTUATION,,,,
80589,MDICORVAL 200/6MCG 120 DOSE,,,,
26545,MEBACO SLIM 20 TAB,,,,
65975,MEBEFAC 200 MG 30 TAB,,,,
MB15,MEBO OINT 15 GM,,,,
MB30,MEBO OINT 30 GM,,,,
89135,MEBO SEA VITAMIN C CREAM 25 GM,,,,
87381,MEBOLIVIA CREAM,,,,
79627,MECLIZIGO 20 FILM,,,,
86955,MEDALGESIC 1 GM VIAL I.V. INF. 100 ML,MEDALGESIC 1 GM VIAL I.V. INF. 100 ML,ميدالجيسك محلول وريدي,2673533,100.0
79286,MEDEXAFLAM 12 SUPPOSITORIES,,,,
75154,MEDEXAFLAM 15 MG 20 TAB,MEDEXAFLAM 15 MG 20 TABS.,مديكسافلام 15 مجم 20 اقراص,2474177,97.9
79311,medexaflam 3 ampules,,,,
59217,MEDEXAFLAM 7.5 MG 20 TAB,MEDEXAFLAM 7.5 MG 20 TABS.,مديكسافلام 7.5 مجم 20 اقراص,2144503,98.0
91247,MEDICLAVE 457MG SUSP,,,,
91037,medicolon tab,,,,
81268,MEDIHYALO 30G CREAM,MEDIHYALO CREAM 30 GM,ميديهيالو كريم 30 جم,2487774,90.0
91036,MEDIOSTEO TAB,,,,
81641,medmylezen syrup,,,,
79626,MEFAC 20 TAB,,,,
73306,MEGAFEN-N SYRUP 120ML,,,,
46584,MEGAFEN 200MG 20 TAB,,,,
80323,MEGAFEN 200MG 30 TAB,,,,
91974,MEGAFLOW GEL,,,,
81315,MEGALASE 30 TAB,,,,
39973,MEGALASE SYRUP 125 ML,MEGALASE SYRUP 125 ML,ميجاليز شراب 125 مل,1612466,100.0
74099,MEGAMOX 1GM 14 TAB*2 STRIP,,,,
74884,MEGAMOX 228MG SUSP. 70ML,,,,
74766,MEGAMOX 457MG SUSP,,,,
74888,MEGAMOX 625 MG 14 TAB,,,,
83661,MEGAMOX ES 642MG SYRUP,,,,
82905,MEGAPRAZOLE 40MG I.V VIAL,,,,
27170,MEKI AH SYRUP,,,,
85044,MELAAKNE CREAM 30 GM,,,,
84520,MELACAINE 5% CREAM 15GM,,,,
86512,MELACRYST 1.5 MG 20 FILMS,,,,
80978,MELACRYST 3 MG 20 ORO-DISPERSIBLE FILMS,,,,
25,MELADODO 3 MG 30 TABLETS,,,,
82588,MELANO CREAM MSSAG,,,,
86857,MELANOFREE LOTION 200 ML,,,,
61777,MELANOFREE TOPICAL CREAM 30 GM,,,,
84957,MELANTHENOL CREAM 40GM,,,,
86546,MELANTHENOL GEL 40 GM,MELANTHENOL GEL 40 GM,ميلانثينول جل 40 جم,1744859,100.0
89736,MELANTHENOL LOTION 250 ML,MELANTHENOL LOTION 250 ML,ميلانثينول لوسيون 250 مل,1738340,100.0
90218,MELATEX LIGHTENING MASK 50ML,MELATEX LIGHTENING MASK 50 ML,ميلاتيكس ماسك تفتيح 50 مل,1361100,91.2
85930,MELATEX LIGHTENING ROLL-ON,,,,
83425,melatex lightening roll OFFER,,,,
88221,MELATIME SUNSCREEN SPF+50 CREAM GEL 120 ML,,,,
15345484,MELATONIN 3 MG 30 CAPS,,,,
84805,MELATONIN COPAD 30 TAB,MELATONIN COPAD 30 TAB,ميلاتونين 30 ك,2299755,100.0
89984,melatonin dissolvable strips 20,,,,
81064,MELLITOFIX 10 MG 30 TABS,MELLITOFIX 10 MG 30 F.C. TABS.,ميليتوفكس 10 مجم 30 اقراص,2455274,92.3
80851,mellitofix 25 mg 30 tablets,,,,
78114,MELLITOFIX MET 12.5/1000 MG 30 F.C. TABS,MELLITOFIX MET 12.5 / 500 MG 30 F.C. TABS.,ميليتوفكس ميت 12.5 / 500 مجم 30 اقراص,2355071,91.1
78332,MELLITOFIX MET 12.5/500 MG 30 F.C. TABS,MELLITOFIX MET 12.5 / 500 MG 30 F.C. TABS.,ميليتوفكس ميت 12.5 / 500 مجم 30 اقراص,2355071,94.9
87848,MELLITOFIX TRIO 10/5/1000 30 F.C. TABLETS,,,,
87891,MELLITOFIX TRIO 25/5/1000 MG 30 TABLET,,,,
90927,MELO OINT. 30 GM,,,,
62113,MELOCAM 15 MG 30 TAB,MELOCAM 15 MG 30 TAB.,ميلوكام 15 مجم 30 اقراص,905235,100.0
75235,MELOCAM 7.5 MG 20 TAB,MELOCAM 7.5 MG 20 TAB.,ميلوكام 7.5 مجم 20 اقراص,2369296,100.0
80152,MELOFLAM 30 TABLETS,,,,
74011,MELOQUIN CREAM,,,,
47536,MELOXICAM 15MG TAB,,,,
49809,MELOXICAM 3 AMP,,,,
60917,MEMEXA 15 ML ORAL DROPS,,,,
86888,MEMEXA 10 MG 30 F.C.TABS,MEMEXA 10 MG 30 F.C.TABS.,ميمكسا 10 مجم 30 اقراص,1601313,100.0
78042,MEMEXA 10MG 20 TABS,,,,
90619,MEMOCITO plus cap,MEMOCITO PLUS 30 CAP,ميموسيتو بلس 30 كبسول,2533024,91.9
90531,MEMOCITO SYRP,,,,
92677,MEMONDO 150 ML SYRUP,MEMONDO SYRUP 150 ML,ميموندو شراب 150 مل,2582700,100.0
84802,MEMONTIX 60 CAPS,MEMONTIX 60 CAPS.,ميمونتكس 60 كبسول,1445171,100.0
92686,MEMOPURA 120 ML SYRUP,,,,
87437,memphis panthenol cream 30mg,MEMPHIS PANTHENOL CREAM 30 GM,ممفيس بانثينول كريم 30 جم,2377182,91.2
91465,MENOPACE 30 TAB,,,,
73359,MENOPACE PLUS TAB(VITABIOTIC),,,,
67216,MENTOPLEX20CAPS,,,,
90601,menzofolic 30tab,,,,
75875,MEPACO GREEN TEA 20 TABS,,,,
19578,MEPAFURAN 100MG CAP,,,,
19506,MEPAFURAN 50MG CAP,,,,
68781,MEPAPHAGE 500 MG 30 TAB,MEPAPHAGE 500 MG 30 TAB.,ميبافاج 500 مجم 30 اقراص,2161464,100.0
84233,MEPAPHAGE XR 1000MG 30 TAB,,,,
36237,MEPASIL TAB,,,,
89661,MERALGO 20 CAPS,MERALGO 20 CAPS,ميرالجو 20 اقراص,1663429,100.0
89115,MERCAVA 30 SAC,MERCAVA 30 SACHET,ميركافا 30 اكياس,2250532,90.3
92092,MERCAVA SACHET,MERCAVA 30 SACHET,ميركافا 30 اكياس,2250532,90.3
59940,MERIOFERT 150 IU AMP,,,,
90130,MERONEM 1000MG 10 VIAL.,,,,
23026,MERONEM 500MG 1VIAL,,,,
90758,MEROPENEM-EVA PHARMA 1 GM I.V. VIAL,,,,
30931,MERTI 30 CAPS,,,,
84455,MERVA-D3 30 TABS,,,,
32033,MESOCEPT 50/5MG I.M. AMP.,,,,
meso,MESOESTETIC IMP++++,,,,
61038,MESPORIN 1 GM عضل,,,,
79348,MESTAL MASSAGE GEL 80GM,,,,
56113,MESTINON 60 MG 150 TAB,MESTINON 60 MG 150 TAB.,مستينون 60 مجم 150 اقراص,2331902,100.0
60243,METACARDIA MR 30 TAB,,,,
55786,METACARDIA 30 TAB,,,,
87877,METAPSIN 10 TABLETS,METAPSIN 10 TABS,ميتابسين 10 اقراص,2146216,91.4
92651,METAPSIN PLUS 10 TABLETS,METAPSIN PLUS 10 TABS,ميتابسين بلس 10 اقراص,2509277,93.3
89041,METFORMIN-EVA XR 500 MG 30 TABS.,,,,
86699,METFORMIN XR EVA PHARMA 1000 MG 30 TAB,,,,
81086,METHABIOGEN 8MG TABS,,,,
2779,METHERGIN 30TAB,,,,
90350,METHOBAMOL 20TAB,,,,
85591,METHOQUICK 500/50 MG 30 TABS,,,,
75282,METHORELAX 30 TABS,METHORELAX 30 TAB.,ميثوريلاكس 3 شريط,2682613,97.1
77492,METHYCOBAL 500UG 10-AMP,,,,
92588,Methyl Folate 1000 mcg 90 Tablets,,,,
83164,METHYL FOLATE 30 CAP ORA,METHYL FOLATE ORA 30 CAPS,ميثيل فولات اورا 30 كبسول,1602002,98.0
83165,METHYL FOLATE 30 CAP ORCHIDIA,,,,
89026,methylfolate 30 capsules centravita,,,,
meth,METHYLTECHNO 1000 MCG O.D.F,,,,
78515,METHYLTECHNO 20-O.D.F,,,,
85427,METIANORMIN 1000 MG 30 EXT. REL. F.C.TABS.,,,,
73285,METROHALER 12 MCG 30 ORAL CAP,,,,
82563,METVILDAZONE 50/1000MG 30TABLETS,,,,
46295,MEXICAM 15MG 20TAB,,,,
86126,MEXTRA 20 TABS,,,,
83017,MEXTRA 30 CAP,,,,
89890,MIACALCIC 100 I.U/ML 5 AMPS. FOR I.M./I.V./S.C INJ,,,,
3901,MIACALCIC 100IU AMP,,,,
55938,MICARDIS 40 MG 28 TABLETS,,,,
79113,micky vital syrup,,,,
21745,MICONAZ 2% CREAM 20 GM,MICONAZ 2 % CREAM 20 GM,ميكوناز كريم,2537189,93.3
21239,MICONAZ 2% LIQUID SPRAY 60 ML,,,,
74755,MICONAZ 2% ORAL GEL 20 GM,MICONAZ 2 % ORAL GEL 20 GM,ميكوناز اورال جل 20 جم,1733864,94.1
67467,MICONAZ 2% POWDER SPRAY 60 ML,,,,
35676,MICORT CREAM,,,,
83148,MICROGENEST 21TABS 0.03/0.15MG,,,,
44807,MICROLUT TAB,,,,
57472,MICROSERC 16 MG 20 TAB,,,,
56927,MICROSERC 24 MG 24 TAB,MICROSERC 24 MG 20 TAB.,ميكروسيرك 24 مجم 20 اقراص,2437480,95.5
4997,MICROSERC TAB,,,,
73616,MICTONORM 15 MG 28 TAB,,,,
21058,MIDODRINE 2.5 mg 20 TAB,MIDODRINE 2.5 MG 20 TAB.,ميدودرين 2.5 مجم 20 اقراص,1515511,100.0
17515,MIDODRINE DROPS,,,,
87827,MIELLE ROSEMARY HAIR SERUM ORIGINAL 59 ML,,,,
74147,MIFLONIDE 60 CAP,,,,
34756,MIFOXIN 500MG TAB,,,,
88126,mikids hair lotion,,,,
78513,MILGA 40 F.C. TABS,MILGA 40 F.C.TABS.,ميلجا 40 اقراص,905100,100.0
79695,MILGA ADVANCE 30 TABLETS,,,,
92558,MILGA MAX 30 TABS,,,,
73241,MINALAX 10 TAB,,,,
85081,MINI GUAVA 15ML ORAL DRPS,,,,
55273,MINIRIN MELT 120 MG 30TAB,,,,
55272,MINIRIN MELT 60 MG 30TAB,,,,
87861,MINK CONDITIONER COCONUT 700 ML,MINK HAIR CONDITIONER COCONUT 700 ML,مينك بلسم للشعر 700 مل بجوز الهند,1401236,92.5
21244,MINOPHYLLINE N AMP,,,,
75075,MINOPHYLLINE SR TAB,,,,
57980,MINOXIDIL FORTE 5 % TOPICAL GEL,MINOXIDIL FORTE 5 % TOPICAL GEL 60 GM,مينوكسيديل فورت 5 % جل 60 جم,956227,91.2
86735,MINOXIDIL MUP 5% 150 ML,,,,
75606,MINOXILOOK 5% SOLUTION,,,,
91052,MINVITROS 30 CAP,,,,
23128,MIOPAN SYRUP,,,,
48930,MIRACLE ABDOMINAL SUPPORT(XL),,,,
43798,MIRAGE 1 GM I.V. VIAL,,,,
59667,MIRAGE CREAM 50 GM,MIRAGE CREAM 50 GM,ميراج كريم 50 جم,2144367,100.0
37317,MIRENA LEVONORGESTREL 20MG,,,,
91737,MIRFENACIN MR 5/25 MG,,,,
88840,MIRFENACIN MR 5/50 MG 30 TAB,,,,
77249,MIRTIMASH 30MG 30-TAB,,,,
81428,mirtofutal 30 mg tab,,,,
89422,MISHA MULTIVITAMIN SYRUP,,,,
10463,MIXDERM CREAM 15 GM,MIXDERM CREAM 15 GM,ميكسدرم كريم 15 جم,1655186,100.0
80155,MIXDERM CREAM 30G,,,,
90491,MIXMAZIL 10/28 28 CAP,,,,
91934,Mixmazil cap,,,,
83075,MIXORA 20 caps,,,,
89719,MIXTANE 30TABS,,,,
mixv,MIXTARD 30 HM 100 I.U./ML 10ML VIAL,,,,
mixp,MIXTARD 30 HM 100 I.U./ML 5*3ML PENFILLS,,,,
90166,mnr skin bonetab,,,,
90187,MNROMEGA 30 CAPS,MNR OMEGA 30 CAPS,منر اوميجا 30 كبسول,2562506,97.0
73879,MOBIC 15MG 30 TAB,,,,
61988,MOBIEASE MASSAGE GEL 60 GM,,,,
82216,MOBILEX 10 SACHETS,MOBILEX 10 SACHETS,موبيلكس 10 اكياس,2253041,100.0
49443,MOBINORM MASSAGE CREAM 60 GM,,,,
74760,MOBITIL 15 MG 10 TAB,MOBITIL 15 MG 10 TAB.,موبيتيل 15 مجم 10 اقراص,2156829,100.0
73632,MOBITIL 15 MG 3 AMP,,,,
74313,MOBITIL 15 MG SUPP,MOBITIL 15 MG 6 SUPP.,موبيتيل 15 مجم 6 لبوس,1301275,94.7
